iso2,year,new_sp,cases,sex,age
TO,2007,14.0,0.0,m,4554
TO,2008,11.0,2.0,m,4554
TR,1980,,,m,4554
TR,1981,,,m,4554
TR,1982,,,m,4554
TR,1983,,,m,4554
TR,1984,,,m,4554
TR,1985,,,m,4554
TR,1986,,,m,4554
TR,1987,,,m,4554
TR,1988,,,m,4554
TR,1989,,,m,4554
TR,1990,,,m,4554
TR,1991,,,m,4554
TR,1992,,,m,4554
TR,1995,4383.0,,m,4554
TR,1996,2816.0,,m,4554
TR,1997,3439.0,,m,4554
TR,1998,3692.0,,m,4554
TR,1999,4124.0,,m,4554
TR,2000,4315.0,,m,4554
TR,2001,4444.0,,m,4554
TR,2002,0.0,,m,4554
TR,2003,5816.0,,m,4554
TR,2004,5870.0,41.0,m,4554
TR,2005,7450.0,963.0,m,4554
TR,2006,7866.0,1045.0,m,4554
TR,2007,7527.0,978.0,m,4554
TR,2008,6993.0,947.0,m,4554
TT,1980,,,m,4554
TT,1981,,,m,4554
TT,1982,,,m,4554
TT,1983,,,m,4554
TT,1984,,,m,4554
TT,1985,,,m,4554
TT,1986,,,m,4554
TT,1987,,,m,4554
TT,1988,,,m,4554
TT,1989,,,m,4554
TT,1990,,,m,4554
TT,1991,,,m,4554
TT,1992,,,m,4554
TT,1993,,,m,4554
TT,1994,55.0,,m,4554
TT,1995,7.0,12.0,m,4554
TT,1996,58.0,9.0,m,4554
TT,1997,52.0,,m,4554
TT,1998,82.0,14.0,m,4554
TT,1999,87.0,8.0,m,4554
TT,2000,115.0,17.0,m,4554
TT,2001,152.0,24.0,m,4554
TT,2002,60.0,12.0,m,4554
TT,2003,77.0,13.0,m,4554
TT,2004,71.0,7.0,m,4554
TT,2005,95.0,21.0,m,4554
TT,2006,149.0,20.0,m,4554
TT,2007,130.0,28.0,m,4554
TT,2008,169.0,34.0,m,4554
TV,1980,,,m,4554
TV,1981,,,m,4554
TV,1982,,,m,4554
TV,1983,,,m,4554
TV,1984,,,m,4554
TV,1985,,,m,4554
TV,1986,,,m,4554
TV,1987,,,m,4554
TV,1988,,,m,4554
TV,1989,,,m,4554
TV,1990,,,m,4554
TV,1991,,,m,4554
TV,1992,,,m,4554
TV,1993,2.0,,m,4554
TV,1994,1.0,,m,4554
TV,1995,6.0,0.0,m,4554
TV,1997,,,m,4554
TV,1998,,,m,4554
TV,1999,0.0,,m,4554
TV,2000,0.0,,m,4554
TV,2001,0.0,,m,4554
TV,2002,0.0,,m,4554
TV,2003,0.0,6.0,m,4554
TV,2004,,,m,4554
TV,2005,5.0,1.0,m,4554
TV,2006,4.0,0.0,m,4554
TV,2007,12.0,0.0,m,4554
TV,2008,9.0,1.0,m,4554
TZ,1980,7391.0,,m,4554
TZ,1981,7082.0,,m,4554
TZ,1982,6382.0,,m,4554
TZ,1983,6651.0,,m,4554
TZ,1984,7520.0,,m,4554
TZ,1985,8020.0,,m,4554
TZ,1986,8560.0,,m,4554
TZ,1987,9272.0,,m,4554
TZ,1988,10038.0,,m,4554
TZ,1989,10479.0,,m,4554
TZ,1990,11553.0,,m,4554
TZ,1991,12008.0,,m,4554
TZ,1992,13510.0,,m,4554
TZ,1993,15569.0,,m,4554
TZ,1994,17164.0,,m,4554
TZ,1995,19955.0,1754.0,m,4554
TZ,1996,21472.0,1843.0,m,4554
TZ,1997,22010.0,1090.0,m,4554
TZ,1998,23726.0,1973.0,m,4554
TZ,1999,24125.0,2068.0,m,4554
TZ,2000,24049.0,2022.0,m,4554
TZ,2001,24685.0,2031.0,m,4554
TZ,2002,24136.0,2075.0,m,4554
TZ,2003,24899.0,2166.0,m,4554
TZ,2004,25823.0,2254.0,m,4554
TZ,2005,25264.0,2310.0,m,4554
TZ,2006,24724.0,2154.0,m,4554
TZ,2007,24520.0,2231.0,m,4554
TZ,2008,24171.0,2349.0,m,4554
UA,1980,,,m,4554
UA,1981,,,m,4554
UA,1982,,,m,4554
UA,1983,,,m,4554
UA,1984,,,m,4554
UA,1985,,,m,4554
UA,1986,,,m,4554
UA,1987,,,m,4554
UA,1988,,,m,4554
UA,1989,,,m,4554
UA,1990,,,m,4554
UA,1991,,,m,4554
UA,1992,,,m,4554
UA,1993,8314.0,,m,4554
UA,1994,8471.0,,m,4554
UA,1995,8263.0,1515.0,m,4554
UA,1996,7827.0,1704.0,m,4554
UA,1997,9533.0,1718.0,m,4554
UA,1998,10586.0,1873.0,m,4554
UA,1999,10412.0,1825.0,m,4554
UA,2000,10738.0,2007.0,m,4554
UA,2001,0.0,2393.0,m,4554
UA,2002,0.0,,m,4554
UA,2003,12785.0,2634.0,m,4554
UA,2004,0.0,,m,4554
UA,2005,,,m,4554
UA,2006,14206.0,2714.0,m,4554
UA,2007,11028.0,5024.0,m,4554
UA,2008,14574.0,2769.0,m,4554
UG,1980,,,m,4554
UG,1981,,,m,4554
UG,1982,,,m,4554
UG,1983,,,m,4554
UG,1986,,,m,4554
UG,1987,,,m,4554
UG,1988,,,m,4554
UG,1989,,,m,4554
UG,1990,,,m,4554
UG,1991,,,m,4554
UG,1992,,,m,4554
UG,1993,11949.0,,m,4554
UG,1994,14763.0,,m,4554
UG,1995,13631.0,1115.0,m,4554
UG,1996,15312.0,1252.0,m,4554
UG,1997,17254.0,1439.0,m,4554
UG,1998,18222.0,1429.0,m,4554
UG,1999,18463.0,1354.0,m,4554
UG,2000,17246.0,1279.0,m,4554
UG,2001,17291.0,1242.0,m,4554
UG,2002,19088.0,1399.0,m,4554
UG,2003,20310.0,1578.0,m,4554
UG,2004,20986.0,1599.0,m,4554
UG,2005,20559.0,1576.0,m,4554
UG,2006,20364.0,1591.0,m,4554
UG,2007,21303.0,1681.0,m,4554
UG,2008,22766.0,1981.0,m,4554
US,1980,,,m,4554
US,1981,,,m,4554
US,1982,,,m,4554
US,1983,,,m,4554
US,1984,,,m,4554
US,1985,,,m,4554
US,1986,,,m,4554
US,1987,,,m,4554
US,1988,,,m,4554
US,1989,,,m,4554
US,1990,,,m,4554
US,1991,,,m,4554
US,1992,,,m,4554
US,1993,9429.0,,m,4554
US,1994,8964.0,,m,4554
US,1995,8093.0,1121.0,m,4554
US,1996,7454.0,1073.0,m,4554
US,1997,6935.0,979.0,m,4554
US,1998,6624.0,1007.0,m,4554
US,1999,6275.0,930.0,m,4554
US,2000,5883.0,904.0,m,4554
US,2001,5650.0,876.0,m,4554
US,2002,5439.0,795.0,m,4554
US,2003,5368.0,828.0,m,4554
US,2004,5277.0,829.0,m,4554
US,2005,5111.0,767.0,m,4554
US,2006,5091.0,759.0,m,4554
US,2007,4864.0,744.0,m,4554
US,2008,4742.0,725.0,m,4554
UY,1980,,,m,4554
UY,1981,,,m,4554
UY,1982,,,m,4554
UY,1983,,,m,4554
UY,1984,,,m,4554
UY,1985,,,m,4554
UY,1986,,,m,4554
UY,1987,,,m,4554
UY,1988,,,m,4554
UY,1989,,,m,4554
UY,1990,,,m,4554
UY,1991,,,m,4554
UY,1992,,,m,4554
UY,1993,388.0,,m,4554
UY,1994,381.0,,m,4554
UY,1995,349.0,49.0,m,4554
UY,1996,426.0,59.0,m,4554
UY,1997,423.0,53.0,m,4554
UY,1998,374.0,47.0,m,4554
UY,1999,392.0,46.0,m,4554
UY,2000,348.0,41.0,m,4554
UY,2001,340.0,42.0,m,4554
UY,2002,308.0,36.0,m,4554
UY,2003,373.0,42.0,m,4554
UY,2004,373.0,48.0,m,4554
UY,2005,355.0,45.0,m,4554
UY,2006,305.0,30.0,m,4554
UY,2007,380.0,50.0,m,4554
UY,2008,424.0,45.0,m,4554
UZ,1980,,,m,4554
UZ,1981,,,m,4554
UZ,1982,,,m,4554
UZ,1983,,,m,4554
UZ,1984,,,m,4554
UZ,1985,,,m,4554
UZ,1986,,,m,4554
UZ,1987,,,m,4554
UZ,1988,,,m,4554
UZ,1989,,,m,4554
UZ,1990,,,m,4554
UZ,1992,,,m,4554
UZ,1993,,,m,4554
UZ,1994,7487.0,,m,4554
UZ,1995,2735.0,,m,4554
UZ,1996,3350.0,0.0,m,4554
UZ,1997,3388.0,,m,4554
UZ,1998,3504.0,1.0,m,4554
UZ,1999,3977.0,262.0,m,4554
UZ,2000,3825.0,346.0,m,4554
UZ,2001,4608.0,396.0,m,4554
UZ,2002,4783.0,178.0,m,4554
UZ,2003,4690.0,412.0,m,4554
UZ,2004,5119.0,502.0,m,4554
UZ,2005,5695.0,522.0,m,4554
UZ,2006,7211.0,565.0,m,4554
UZ,2007,6326.0,583.0,m,4554
UZ,2008,5117.0,544.0,m,4554
VC,1980,,,m,4554
VC,1981,,,m,4554
VC,1982,,,m,4554
VC,1983,,,m,4554
VC,1984,,,m,4554
VC,1985,,,m,4554
VC,1986,,,m,4554
VC,1987,,,m,4554
VC,1988,,,m,4554
VC,1989,,,m,4554
VC,1990,,,m,4554
VC,1991,,,m,4554
VC,1992,,,m,4554
VC,1993,11.0,,m,4554
VC,1994,0.0,,m,4554
VC,1995,5.0,,m,4554
VC,1996,3.0,,m,4554
VC,1997,2.0,,m,4554
VC,1998,3.0,1.0,m,4554
VC,1999,4.0,,m,4554
VC,2000,9.0,2.0,m,4554
VC,2001,3.0,2.0,m,4554
VC,2002,0.0,1.0,m,4554
VC,2003,6.0,,m,4554
VC,2004,5.0,,m,4554
VC,2005,6.0,1.0,m,4554
VC,2006,8.0,,m,4554
VC,2007,4.0,0.0,m,4554
VC,2008,11.0,,m,4554
VE,1980,,,m,4554
VE,1981,,,m,4554
VE,1982,,,m,4554
VE,1983,,,m,4554
VE,1984,,,m,4554
VE,1985,,,m,4554
VE,1986,,,m,4554
VE,1987,,,m,4554
VE,1988,,,m,4554
VE,1989,,,m,4554
VE,1990,,,m,4554
VE,1991,,,m,4554
VE,1992,,,m,4554
VE,1993,2849.0,,m,4554
VE,1994,2738.0,,m,4554
VE,1995,3056.0,,m,4554
VE,1996,3195.0,,m,4554
VE,1997,3234.0,,m,4554
VE,1998,3450.0,,m,4554
VE,1999,3670.0,368.0,m,4554
VE,2000,3525.0,,m,4554
VE,2001,3476.0,,m,4554
VE,2002,3444.0,380.0,m,4554
VE,2003,3882.0,405.0,m,4554
VE,2004,3776.0,407.0,m,4554
VE,2005,3653.0,402.0,m,4554
VE,2006,3547.0,422.0,m,4554
VE,2007,3392.0,389.0,m,4554
VE,2008,3344.0,389.0,m,4554
VG,1997,0.0,,m,4554
VG,2000,1.0,,m,4554
VG,2001,0.0,,m,4554
VG,2002,1.0,,m,4554
VG,2003,0.0,,m,4554
VG,2004,2.0,1.0,m,4554
VG,2005,0.0,,m,4554
VG,2006,,,m,4554
VG,2007,0.0,,m,4554
VG,2008,,,m,4554
VI,1980,,,m,4554
VI,1981,,,m,4554
VI,1982,,,m,4554
VI,1983,,,m,4554
VI,1984,,,m,4554
VI,1985,,,m,4554
VI,1986,,,m,4554
VI,1987,,,m,4554
VI,1988,,,m,4554
VI,1989,,,m,4554
VI,1990,,,m,4554
VI,1991,,,m,4554
VI,1994,,,m,4554
VI,1995,2.0,1.0,m,4554
VI,1996,5.0,0.0,m,4554
VI,2006,,,m,4554
VI,2007,,,m,4554
VI,2008,,,m,4554
VN,1980,,,m,4554
VN,1981,,,m,4554
VN,1982,,,m,4554
VN,1983,,,m,4554
VN,1984,,,m,4554
VN,1985,,,m,4554
VN,1986,,,m,4554
VN,1987,,,m,4554
VN,1988,,,m,4554
VN,1989,,,m,4554
VN,1990,,,m,4554
VN,1991,,,m,4554
VN,1992,,,m,4554
VN,1993,,,m,4554
VN,1994,,,m,4554
VN,1995,37550.0,,m,4554
VN,1996,48911.0,5170.0,m,4554
VN,1997,50016.0,5820.0,m,4554
VN,1998,54889.0,6143.0,m,4554
VN,1999,53805.0,6465.0,m,4554
VN,2000,53169.0,6713.0,m,4554
VN,2001,54238.0,7054.0,m,4554
VN,2002,56698.0,8040.0,m,4554
VN,2003,55937.0,7965.0,m,4554
VN,2004,58394.0,8743.0,m,4554
VN,2005,55492.0,8606.0,m,4554
VN,2006,56437.0,8717.0,m,4554
VN,2007,54457.0,8451.0,m,4554
VN,2008,53484.0,8811.0,m,4554
VU,1980,,,m,4554
VU,1981,,,m,4554
VU,1982,,,m,4554
VU,1983,,,m,4554
VU,1984,,,m,4554
VU,1985,,,m,4554
VU,1986,,,m,4554
VU,1987,,,m,4554
VU,1988,,,m,4554
VU,1989,,,m,4554
VU,1990,,,m,4554
VU,1991,,,m,4554
VU,1992,,,m,4554
VU,1993,,,m,4554
VU,1994,62.0,,m,4554
VU,1995,30.0,3.0,m,4554
VU,1996,50.0,4.0,m,4554
VU,1997,66.0,,m,4554
VU,1998,38.0,0.0,m,4554
VU,1999,43.0,2.0,m,4554
VU,2000,63.0,10.0,m,4554
VU,2001,57.0,8.0,m,4554
VU,2002,38.0,10.0,m,4554
VU,2003,40.0,5.0,m,4554
VU,2004,59.0,6.0,m,4554
VU,2005,35.0,0.0,m,4554
VU,2006,42.0,4.0,m,4554
VU,2007,41.0,2.0,m,4554
VU,2008,45.0,5.0,m,4554
WF,1980,,,m,4554
WF,1981,,,m,4554
WF,1982,,,m,4554
WF,1983,,,m,4554
WF,1984,,,m,4554
WF,1985,,,m,4554
WF,1987,,,m,4554
WF,1988,,,m,4554
WF,1989,,,m,4554
WF,1991,,,m,4554
WF,1992,,,m,4554
WF,1993,,,m,4554
WF,1994,,,m,4554
WF,1995,3.0,,m,4554
WF,1996,3.0,0.0,m,4554
WF,1997,1.0,,m,4554
WF,2001,1.0,,m,4554
WF,2002,1.0,1.0,m,4554
WF,2003,7.0,2.0,m,4554
WF,2004,,,m,4554
WF,2005,1.0,,m,4554
WF,2006,,,m,4554
WF,2007,1.0,1.0,m,4554
WF,2008,,,m,4554
WS,1980,,,m,4554
WS,1981,,,m,4554
WS,1982,,,m,4554
WS,1983,,,m,4554
WS,1984,,,m,4554
WS,1985,,,m,4554
WS,1986,,,m,4554
WS,1987,,,m,4554
WS,1988,,,m,4554
WS,1989,,,m,4554
WS,1990,,,m,4554
WS,1991,,,m,4554
WS,1992,,,m,4554
WS,1993,21.0,,m,4554
WS,1994,18.0,,m,4554
WS,1995,15.0,0.0,m,4554
WS,1996,9.0,0.0,m,4554
WS,1997,14.0,0.0,m,4554
WS,1998,7.0,1.0,m,4554
WS,1999,17.0,1.0,m,4554
WS,2000,13.0,1.0,m,4554
WS,2001,11.0,0.0,m,4554
WS,2002,19.0,1.0,m,4554
WS,2003,12.0,,m,4554
WS,2004,11.0,,m,4554
WS,2005,11.0,1.0,m,4554
WS,2006,13.0,1.0,m,4554
WS,2007,,,m,4554
WS,2008,6.0,0.0,m,4554
YE,1988,0.0,,m,4554
YE,1989,0.0,,m,4554
YE,1990,0.0,,m,4554
YE,1991,0.0,,m,4554
YE,1992,0.0,,m,4554
YE,1993,0.0,,m,4554
YE,1994,0.0,,m,4554
YE,1995,3681.0,201.0,m,4554
YE,1996,4371.0,45.0,m,4554
YE,1997,4717.0,213.0,m,4554
YE,1998,4896.0,271.0,m,4554
YE,1999,5427.0,245.0,m,4554
YE,2000,5565.0,314.0,m,4554
YE,2001,4968.0,350.0,m,4554
YE,2002,4259.0,265.0,m,4554
YE,2003,3793.0,250.0,m,4554
YE,2004,3434.0,214.0,m,4554
YE,2005,3379.0,242.0,m,4554
YE,2006,3342.0,246.0,m,4554
YE,2007,3537.0,252.0,m,4554
YE,2008,3540.0,241.0,m,4554
YU,1980,,,m,4554
YU,1981,,,m,4554
YU,1982,,,m,4554
YU,1983,,,m,4554
YU,1984,,,m,4554
YU,1985,,,m,4554
YU,1986,,,m,4554
YU,1987,,,m,4554
YU,1988,,,m,4554
YU,1989,,,m,4554
YU,1990,,,m,4554
YU,1991,,,m,4554
YU,1992,,,m,4554
YU,1993,,,m,4554
YU,1994,,,m,4554
YU,1995,1497.0,296.0,m,4554
YU,1996,1783.0,396.0,m,4554
YU,1997,1702.0,415.0,m,4554
YU,1998,1873.0,,m,4554
YU,1999,2517.0,,m,4554
YU,2000,0.0,,m,4554
YU,2001,461.0,34.0,m,4554
YU,2002,402.0,29.0,m,4554
YU,2003,611.0,113.0,m,4554
YU,2004,1244.0,182.0,m,4554
ZA,1980,,,m,4554
ZA,1981,,,m,4554
ZA,1982,,,m,4554
ZA,1983,,,m,4554
ZA,1984,,,m,4554
ZA,1985,,,m,4554
ZA,1986,,,m,4554
ZA,1987,,,m,4554
ZA,1988,,,m,4554
ZA,1989,,,m,4554
ZA,1990,,,m,4554
ZA,1991,,,m,4554
ZA,1992,,,m,4554
ZA,1993,,,m,4554
ZA,1994,,,m,4554
ZA,1995,23112.0,,m,4554
ZA,1996,42163.0,,m,4554
ZA,1997,54073.0,,m,4554
ZA,1998,66047.0,,m,4554
ZA,1999,72098.0,966.0,m,4554
ZA,2000,75967.0,1146.0,m,4554
ZA,2001,83808.0,1838.0,m,4554
ZA,2002,98799.0,7038.0,m,4554
ZA,2003,116364.0,9540.0,m,4554
ZA,2004,126268.0,10653.0,m,4554
ZA,2005,125460.0,11143.0,m,4554
ZA,2006,131099.0,11752.0,m,4554
ZA,2007,135604.0,12164.0,m,4554
ZA,2008,138803.0,12724.0,m,4554
ZM,1980,,,m,4554
ZM,1981,,,m,4554
ZM,1982,,,m,4554
ZM,1983,,,m,4554
ZM,1984,,,m,4554
ZM,1985,,,m,4554
ZM,1986,,,m,4554
ZM,1987,,,m,4554
ZM,1988,,,m,4554
ZM,1989,,,m,4554
ZM,1990,,,m,4554
ZM,1991,,,m,4554
ZM,1992,,,m,4554
ZM,1993,,,m,4554
ZM,1994,9620.0,,m,4554
ZM,1995,10038.0,487.0,m,4554
ZM,1996,12072.0,,m,4554
ZM,1999,11645.0,,m,4554
ZM,2000,12927.0,435.0,m,4554
ZM,2001,13024.0,,m,4554
ZM,2002,16351.0,788.0,m,4554
ZM,2003,18934.0,995.0,m,4554
ZM,2004,17247.0,968.0,m,4554
ZM,2005,14857.0,917.0,m,4554
ZM,2006,14025.0,684.0,m,4554
ZM,2007,13378.0,805.0,m,4554
ZM,2008,13211.0,737.0,m,4554
ZW,1980,,,m,4554
ZW,1981,,,m,4554
ZW,1982,,,m,4554
ZW,1983,,,m,4554
ZW,1984,,,m,4554
ZW,1985,,,m,4554
ZW,1986,,,m,4554
ZW,1987,,,m,4554
ZW,1988,,,m,4554
ZW,1989,,,m,4554
ZW,1990,,,m,4554
ZW,1991,,,m,4554
ZW,1992,,,m,4554
ZW,1993,5331.0,,m,4554
ZW,1994,,,m,4554
ZW,1995,8965.0,,m,4554
ZW,1996,11965.0,,m,4554
ZW,1997,14512.0,,m,4554
ZW,1998,14492.0,,m,4554
ZW,1999,14414.0,,m,4554
ZW,2000,14392.0,,m,4554
ZW,2001,15370.0,,m,4554
ZW,2002,15941.0,744.0,m,4554
ZW,2003,14488.0,981.0,m,4554
ZW,2004,14581.0,1056.0,m,4554
ZW,2005,13155.0,762.0,m,4554
ZW,2006,12718.0,896.0,m,4554
ZW,2007,10583.0,716.0,m,4554
ZW,2008,9830.0,704.0,m,4554
AD,1989,,,m,5564
AD,1990,,,m,5564
AD,1991,,,m,5564
AD,1992,,,m,5564
AD,1993,15.0,,m,5564
AD,1994,24.0,,m,5564
AD,1996,8.0,0.0,m,5564
AD,1997,17.0,1.0,m,5564
AD,1998,1.0,0.0,m,5564
AD,1999,4.0,0.0,m,5564
AD,2000,1.0,0.0,m,5564
AD,2001,3.0,,m,5564
AD,2002,2.0,0.0,m,5564
AD,2003,7.0,0.0,m,5564
AD,2004,3.0,0.0,m,5564
AD,2005,5.0,0.0,m,5564
AD,2006,8.0,1.0,m,5564
AD,2007,2.0,,m,5564
AD,2008,3.0,0.0,m,5564
AE,1980,,,m,5564
AE,1981,,,m,5564
AE,1982,,,m,5564
AE,1983,,,m,5564
AE,1984,,,m,5564
AE,1985,,,m,5564
AE,1986,,,m,5564
AE,1987,,,m,5564
AE,1988,,,m,5564
AE,1989,,,m,5564
AE,1990,,,m,5564
AE,1991,,,m,5564
AE,1992,,,m,5564
AE,1994,,,m,5564
AE,1996,,,m,5564
AE,1998,,,m,5564
AE,1999,31.0,6.0,m,5564
AE,2000,73.0,12.0,m,5564
AE,2001,69.0,,m,5564
AE,2002,57.0,10.0,m,5564
AE,2003,77.0,2.0,m,5564
AE,2004,57.0,1.0,m,5564
AE,2005,62.0,,m,5564
AE,2006,52.0,1.0,m,5564
AE,2007,56.0,3.0,m,5564
AE,2008,50.0,3.0,m,5564
AF,1980,,,m,5564
AF,1981,,,m,5564
AF,1982,,,m,5564
AF,1983,,,m,5564
AF,1984,,,m,5564
AF,1985,,,m,5564
AF,1986,,,m,5564
AF,1987,,,m,5564
AF,1988,,,m,5564
AF,1989,,,m,5564
AF,1990,,,m,5564
AF,1991,,,m,5564
AF,1997,618.0,2.0,m,5564
AF,1998,1833.0,64.0,m,5564
AF,1999,1669.0,21.0,m,5564
AF,2000,2892.0,94.0,m,5564
AF,2001,4639.0,139.0,m,5564
AF,2002,6509.0,241.0,m,5564
AF,2003,6510.0,288.0,m,5564
AF,2004,8273.0,386.0,m,5564
AF,2005,9949.0,470.0,m,5564
AF,2006,12468.0,572.0,m,5564
AF,2007,13213.0,630.0,m,5564
AF,2008,13136.0,630.0,m,5564
AG,1980,,,m,5564
AG,1981,,,m,5564
AG,1982,,,m,5564
AG,1983,,,m,5564
AG,1984,,,m,5564
AG,1985,,,m,5564
AG,1986,,,m,5564
AG,1987,,,m,5564
AG,1988,,,m,5564
AG,1989,,,m,5564
AG,1990,,,m,5564
AG,1991,,,m,5564
AG,1992,,,m,5564
AG,1995,,,m,5564
AG,1996,2.0,0.0,m,5564
AG,1997,,,m,5564
AG,1998,,,m,5564
AG,1999,1.0,,m,5564
AG,2000,3.0,0.0,m,5564
AG,2001,1.0,,m,5564
AG,2002,2.0,0.0,m,5564
AG,2003,1.0,0.0,m,5564
AG,2004,,,m,5564
AG,2005,6.0,,m,5564
AG,2006,4.0,,m,5564
AG,2007,2.0,1.0,m,5564
AG,2008,1.0,,m,5564
AI,1980,,,m,5564
AI,1981,,,m,5564
AI,1982,,,m,5564
AI,1983,,,m,5564
AI,1984,,,m,5564
AI,1985,,,m,5564
AI,1986,,,m,5564
AI,1987,,,m,5564
AI,1988,,,m,5564
AI,1989,,,m,5564
AI,1990,,,m,5564
AI,1991,,,m,5564
AI,1992,,,m,5564
AI,1995,0.0,,m,5564
AI,1997,0.0,,m,5564
AI,2001,0.0,,m,5564
AI,2002,0.0,,m,5564
AI,2003,,,m,5564
AI,2004,0.0,0.0,m,5564
AI,2006,0.0,,m,5564
AI,2007,0.0,,m,5564
AI,2008,,,m,5564
AL,1980,,,m,5564
AL,1981,,,m,5564
AL,1982,,,m,5564
AL,1983,,,m,5564
AL,1984,,,m,5564
AL,1985,,,m,5564
AL,1986,,,m,5564
AL,1987,,,m,5564
AL,1988,,,m,5564
AL,1989,,,m,5564
AL,1990,,,m,5564
AL,1991,,,m,5564
AL,1994,250.0,,m,5564
AL,1995,139.0,40.0,m,5564
AL,1996,173.0,,m,5564
AL,1997,241.0,21.0,m,5564
AL,1998,212.0,26.0,m,5564
AL,1999,168.0,15.0,m,5564
AL,2000,171.0,19.0,m,5564
AL,2001,171.0,20.0,m,5564
AL,2002,225.0,23.0,m,5564
AL,2003,211.0,22.0,m,5564
AL,2004,201.0,23.0,m,5564
AL,2005,196.0,20.0,m,5564
AL,2006,186.0,19.0,m,5564
AL,2007,165.0,16.0,m,5564
AL,2008,170.0,13.0,m,5564
AM,1980,,,m,5564
AM,1981,,,m,5564
AM,1982,,,m,5564
AM,1983,,,m,5564
AM,1984,,,m,5564
AM,1985,,,m,5564
AM,1986,,,m,5564
AM,1987,,,m,5564
AM,1988,,,m,5564
AM,1989,,,m,5564
AM,1990,,,m,5564
AM,1991,,,m,5564
AM,1992,,,m,5564
AM,1993,,,m,5564
AM,1994,319.0,,m,5564
AM,1995,436.0,8.0,m,5564
AM,1996,327.0,30.0,m,5564
AM,1997,400.0,34.0,m,5564
AM,1998,475.0,17.0,m,5564
AM,1999,576.0,37.0,m,5564
AM,2000,621.0,26.0,m,5564
AM,2001,572.0,24.0,m,5564
AM,2002,511.0,21.0,m,5564
AM,2003,575.0,49.0,m,5564
AM,2004,602.0,25.0,m,5564
AM,2005,581.0,30.0,m,5564
AM,2006,580.0,38.0,m,5564
AM,2007,497.0,29.0,m,5564
AM,2008,487.0,37.0,m,5564
AN,1996,3.0,1.0,m,5564
AN,1997,5.0,1.0,m,5564
AN,1998,6.0,1.0,m,5564
AN,1999,2.0,0.0,m,5564
AN,2000,2.0,0.0,m,5564
AN,2001,7.0,0.0,m,5564
AN,2002,9.0,3.0,m,5564
AN,2003,4.0,0.0,m,5564
AN,2004,8.0,0.0,m,5564
AN,2005,,,m,5564
AN,2006,5.0,1.0,m,5564
AN,2007,,,m,5564
AN,2008,,,m,5564
AO,1980,,,m,5564
AO,1981,,,m,5564
AO,1982,,,m,5564
AO,1983,,,m,5564
AO,1984,,,m,5564
AO,1985,,,m,5564
AO,1986,,,m,5564
AO,1987,,,m,5564
AO,1988,,,m,5564
AO,1989,,,m,5564
AO,1990,,,m,5564
AO,1991,,,m,5564
AO,1992,,,m,5564
AO,1993,4874.0,,m,5564
AO,1994,4337.0,,m,5564
AO,1995,3804.0,155.0,m,5564
AO,1996,8016.0,272.0,m,5564
AO,1997,8246.0,304.0,m,5564
AO,1998,7333.0,219.0,m,5564
AO,1999,7379.0,314.0,m,5564
AO,2000,9053.0,312.0,m,5564
AO,2001,11923.0,197.0,m,5564
AO,2002,18087.0,624.0,m,5564
AO,2003,18971.0,512.0,m,5564
AO,2004,20301.0,561.0,m,5564
AO,2005,20410.0,665.0,m,5564
AO,2006,21499.0,729.0,m,5564
AO,2007,21422.0,699.0,m,5564
AO,2008,22562.0,733.0,m,5564
AR,1980,,,m,5564
AR,1981,,,m,5564
AR,1982,,,m,5564
AR,1983,,,m,5564
AR,1984,,,m,5564
AR,1985,,,m,5564
AR,1986,,,m,5564
AR,1987,,,m,5564
AR,1988,,,m,5564
AR,1989,,,m,5564
AR,1990,,,m,5564
AR,1991,,,m,5564
AR,1992,,,m,5564
AR,1993,5937.0,,m,5564
AR,1994,5696.0,,m,5564
AR,1995,5698.0,,m,5564
AR,1996,5787.0,230.0,m,5564
AR,1997,5307.0,417.0,m,5564
AR,1998,5186.0,387.0,m,5564
AR,1999,4830.0,384.0,m,5564
AR,2000,4749.0,368.0,m,5564
AR,2001,5595.0,404.0,m,5564
AR,2002,5498.0,389.0,m,5564
AR,2003,4961.0,366.0,m,5564
AR,2004,4760.0,332.0,m,5564
AR,2005,4709.0,340.0,m,5564
AR,2006,4834.0,346.0,m,5564
AR,2007,4985.0,389.0,m,5564
AR,2008,4758.0,364.0,m,5564
AS,1980,,,m,5564
AS,1981,,,m,5564
AS,1982,,,m,5564
AS,1983,,,m,5564
AS,1984,,,m,5564
AS,1985,,,m,5564
AS,1986,,,m,5564
AS,1987,,,m,5564
AS,1988,,,m,5564
AS,1989,,,m,5564
AS,1990,,,m,5564
AS,1991,,,m,5564
AS,1992,,,m,5564
AS,1993,1.0,,m,5564
AS,1994,4.0,,m,5564
AS,1995,,,m,5564
AS,1996,0.0,,m,5564
AS,1997,6.0,1.0,m,5564
AS,1998,2.0,,m,5564
AS,1999,3.0,,m,5564
AS,2000,2.0,1.0,m,5564
AS,2001,2.0,,m,5564
AS,2002,1.0,1.0,m,5564
AS,2003,2.0,1.0,m,5564
AS,2004,2.0,2.0,m,5564
AS,2005,3.0,,m,5564
AS,2006,3.0,,m,5564
AS,2007,0.0,,m,5564
AS,2008,0.0,,m,5564
AT,1980,,,m,5564
AT,1981,,,m,5564
AT,1982,,,m,5564
AT,1983,,,m,5564
AT,1984,,,m,5564
